@RELATION estilo
@ATTRIBUTE 'att0' real
@ATTRIBUTE 'att1' real
@ATTRIBUTE 'att2' real
@ATTRIBUTE 'att3' real
@ATTRIBUTE 'att4' real
@ATTRIBUTE 'att5' real
@ATTRIBUTE 'att6' real
@ATTRIBUTE 'att7' real
@ATTRIBUTE 'att8' real
@ATTRIBUTE 'att9' real
@ATTRIBUTE 'att10' real
@ATTRIBUTE 'att11' real
@ATTRIBUTE 'att12' real
@ATTRIBUTE 'att13' real
@ATTRIBUTE 'att14' real
@ATTRIBUTE 'att15' real
@ATTRIBUTE 'att16' real
@ATTRIBUTE 'att17' real
@ATTRIBUTE 'att18' real
@ATTRIBUTE 'att19' real
@ATTRIBUTE 'att20' real
@ATTRIBUTE 'att21' real
@ATTRIBUTE 'att22' real
@ATTRIBUTE 'att23' real
@ATTRIBUTE 'att24' real
@ATTRIBUTE 'att25' real
@ATTRIBUTE 'att26' real
@ATTRIBUTE 'att27' real
@ATTRIBUTE 'att28' real
@ATTRIBUTE 'att29' real
@ATTRIBUTE 'att30' real
@ATTRIBUTE 'att31' real
@ATTRIBUTE 'att32' real
@ATTRIBUTE 'att33' real
@ATTRIBUTE 'att34' real
@ATTRIBUTE 'att35' real
@ATTRIBUTE 'att36' real
@ATTRIBUTE 'att37' real
@ATTRIBUTE 'att38' real
@ATTRIBUTE 'att39' real
@ATTRIBUTE 'att40' real
@ATTRIBUTE 'att41' real
@ATTRIBUTE 'att42' real
@ATTRIBUTE 'att43' real
@ATTRIBUTE 'att44' real
@ATTRIBUTE 'att45' real
@ATTRIBUTE 'att46' real
@ATTRIBUTE 'att47' real
@ATTRIBUTE 'att48' real
@ATTRIBUTE 'att49' real
@ATTRIBUTE 'att50' real
@ATTRIBUTE 'att51' real
@ATTRIBUTE 'att52' real
@ATTRIBUTE 'att53' real
@ATTRIBUTE 'att54' real
@ATTRIBUTE 'att55' real
@ATTRIBUTE 'att56' real
@ATTRIBUTE 'att57' real
@ATTRIBUTE 'att58' real
@ATTRIBUTE 'att59' real
@ATTRIBUTE 'att60' real
@ATTRIBUTE 'att61' real
@ATTRIBUTE 'att62' real
@ATTRIBUTE 'att63' real
@ATTRIBUTE 'att64' real
@ATTRIBUTE 'att65' real
@ATTRIBUTE 'att66' real
@ATTRIBUTE 'att67' real
@ATTRIBUTE 'att68' real
@ATTRIBUTE 'att69' real
@ATTRIBUTE 'att70' real
@ATTRIBUTE 'att71' real
@ATTRIBUTE 'att72' real
@ATTRIBUTE 'att73' real
@ATTRIBUTE 'att74' real
@ATTRIBUTE 'att75' real
@ATTRIBUTE 'att76' real
@ATTRIBUTE 'att77' real
@ATTRIBUTE 'att78' real
@ATTRIBUTE 'att79' real
@ATTRIBUTE 'att80' real
@ATTRIBUTE 'att81' real
@ATTRIBUTE 'att82' real
@ATTRIBUTE 'att83' real
@ATTRIBUTE 'att84' real
@ATTRIBUTE 'att85' real
@ATTRIBUTE 'att86' real
@ATTRIBUTE 'att87' real
@ATTRIBUTE 'att88' real
@ATTRIBUTE 'att89' real
@ATTRIBUTE 'att90' real
@ATTRIBUTE 'att91' real
@ATTRIBUTE 'att92' real
@ATTRIBUTE 'att93' real
@ATTRIBUTE 'att94' real
@ATTRIBUTE 'att95' real
@ATTRIBUTE 'att96' real
@ATTRIBUTE 'att97' real
@ATTRIBUTE 'att98' real
@ATTRIBUTE 'att99' real
@ATTRIBUTE 'class' {0,1,2,3} 
@DATA
0.0227652, 0.28847, -0.0232206, -0.221411, -0.0526825, -0.0683383, -0.0524188, -0.095372, -0.51981, 0.217852, -0.136859, -0.0219482, -0.0773641, -0.216539, -0.0023034, -0.0688024, 0.200001, -0.34708, 0.242624, 0.034708, 0.0319234, 0.0151723, 0.160109, -0.237927, 0.0501654, 0.306166, 0.114002, -0.0429603, -0.012112, -0.0969418, 0.130781, 0.0927408, -0.108613, 0.406448, 0.158261, 0.147588, -0.10225, 0.176779, -0.171794, -0.0852846, 0.0141592, -0.113802, -0.0609226, 0.0601216, -0.134156, 0.24474, 0.570701, -0.136601, -0.0959223, 0.246545, -0.172719, -0.546928, 0.34675, -0.424499, -0.0806774, -0.346264, -0.158522, 0.16231, 0.0190491, -0.166384, 0.235859, -0.221587, 0.172442, -0.100037, -0.140096, 0.367698, -0.191238, -0.0858683, 0.183937, 0.166636, -0.123312, 0.136132, -0.0150943, 0.149476, -0.134623, 0.513398, -0.126804, -0.0435913, 0.250265, 0.0653134, 0.200556, 0.0611015, -0.171289, -0.234736, 0.298854, 0.101295, -0.0852892, -0.189117, -0.115717, -0.375016, 0.0674765, -0.166955, 0.018253, -0.110956, 0.170599, -0.238288, -0.391492, -0.247409, 0.267174, 0.134372, 3
-0.138118, 0.416327, 0.106293, -0.317461, -0.355345, 0.24397, -0.0359576, -0.312403, -0.660286, 0.675672, 0.279866, 0.120204, -0.103719, -0.421827, 0.12579, -0.47091, 0.523561, -0.274953, 0.38493, 0.0477086, -0.144058, -0.271829, 0.398021, 0.141389, 0.22332, 0.139077, 0.279808, -0.0112401, -0.445896, -0.308334, 0.0538233, 0.358083, 0.431544, 0.217535, 0.00593422, -0.0272627, -0.308109, -0.123437, 0.0815692, -0.322237, 0.0519048, -0.596652, -0.0854739, 0.0877906, -0.147045, 0.757013, 0.58184, 0.0416411, -0.280388, 0.6491, -0.787184, -0.754752, 0.596069, -0.405181, -0.356715, -0.0160437, -0.144918, 0.359994, -0.0107797, -0.366147, 0.329328, -0.322296, 0.200911, -0.333543, -0.222136, 0.725507, -0.229003, 0.342635, 0.408682, -0.0136771, 0.196308, 0.386382, 0.00530632, 0.0281146, -0.453754, 0.55924, 0.0385525, -0.274913, -0.114055, -0.0116168, 0.287104, -0.0662905, -0.359969, -0.630862, 0.705447, -0.103191, -0.309487, -0.410013, -0.436311, -0.353953, 0.0495174, -0.151275, 0.16153, -0.0473161, 0.283489, -0.0265497, -0.456148, -0.32051, 0.433981, 0.0740418, 3
-0.0551996, 0.315984, -0.0712196, -0.117042, -0.0179194, 0.0666803, 0.14834, -0.191812, -0.387583, 0.432778, -0.189691, 0.11825, -0.214634, -0.0203886, 0.292786, -0.0850968, 0.449325, -0.236687, 0.180737, 0.162817, -0.27936, -0.260903, -0.0280965, -0.00836711, 0.32091, 0.0197864, 0.211236, 0.0105726, -0.557306, 0.0832345, -0.114601, 0.235433, 0.40316, 0.358377, 0.0857748, 0.210158, -0.193152, 0.108421, 0.196218, -0.200012, 0.132355, -0.044612, 0.132576, 0.229204, -0.148013, 0.518608, 0.419745, 0.161035, -0.0601052, 0.522582, -0.424743, -0.529996, 0.148525, -0.292595, 0.0278351, 0.0218192, 0.179236, 0.173866, -0.171526, -0.256092, 0.314744, -0.234878, -0.221949, -0.0660421, -0.376454, 0.429666, -0.0937921, 0.140057, 0.122715, 0.201649, -0.142914, 0.302848, 0.199227, -0.00423665, -0.11086, 0.604216, 0.0265343, 0.079469, -0.341631, -0.113491, -0.0648394, -0.00165575, -0.239286, -0.458001, 0.637186, -0.22188, -0.196909, -0.237736, -0.274001, -0.421243, -0.0570011, 0.097433, -0.225383, 0.053397, 0.134268, -0.366195, -0.169886, -0.0170136, 0.167034, 0.136623, 3
-0.278216, 0.228394, 0.0281542, -0.284541, -0.0796483, 0.162205, -0.129523, -0.194191, -0.43092, 0.337337, -0.105099, -0.0346711, -0.0943241, -0.219191, -0.105498, -0.240499, 0.336676, -0.382444, 0.550353, 0.000664466, -0.0692838, -0.437864, 0.27714, 0.110927, 0.0925824, -0.202184, 0.369307, -0.00187006, -0.19355, -0.0964895, 0.245139, 0.275935, 0.44129, 0.66372, 0.0940363, 0.0797759, -0.348084, -0.00640639, 0.119022, -0.191753, -0.0516481, -0.475791, -0.203589, 0.054423, -0.0678014, 0.591936, 0.341663, 0.0242719, -0.221902, 0.352386, -0.635186, -0.629057, 0.599294, -0.393279, -0.221524, -0.182349, -0.00576056, 0.416759, -0.0405799, -0.236241, 0.17222, -0.59719, 0.106668, -0.281163, -0.193501, 0.579984, -0.197138, 0.622723, 0.196364, 0.295199, 0.124044, 0.510963, 0.0753485, -0.041713, -0.263395, 0.580243, -0.120077, -0.211062, -0.212401, 0.0506509, 0.109458, 0.228542, -0.238407, -0.404574, 0.56108, -0.027566, -0.214871, -0.23879, -0.216823, -0.793909, -0.199055, -0.185157, 0.0993398, -0.171277, 0.251795, 0.147, -0.442432, -0.239259, 0.38668, -0.0270921, 3
0.0998898, 0.167766, -0.190853, -0.184521, 0.213203, -0.141307, 0.0621683, -0.147133, -0.30389, 0.34851, -0.0285572, 0.203719, -0.229364, 0.0499257, 0.207924, -0.227782, 0.397535, -0.0763288, -0.0459695, 0.20479, -0.301887, -0.235339, 0.387471, -0.00376522, 0.0303766, 0.059171, 0.141995, -0.0444646, -0.240357, -0.0257677, 0.0134812, 0.205257, 0.513322, 0.257086, 0.293105, 0.0417466, -0.0569713, 0.0859987, -0.131622, -0.0139927, 0.380236, -0.156, -0.083198, 0.193244, -0.288937, 0.428039, 0.246081, 0.219841, -0.0199438, 0.327042, -0.493847, -0.372379, 0.34947, -0.100084, -0.325958, -0.0942676, 0.133092, 0.132456, 0.0629041, -0.18525, 0.269628, -0.37395, 0.0774808, -0.140705, -0.158264, 0.488138, -0.228219, 0.39793, 0.249655, 0.165499, -0.188967, 0.244406, 0.0717038, 0.0186573, -0.171403, 0.436391, 0.167932, -0.0708079, -0.264154, 0.00535204, 0.159076, 0.157671, -0.229629, -0.43174, 0.587663, -0.316334, 0.0888841, -0.452729, -0.27167, -0.269485, 0.20646, -0.103979, -0.0474025, 0.0965705, 0.299752, -0.0229855, -0.191391, -0.0438099, 0.14614, -0.00610424, 3
-0.121936, 0.143144, -0.25076, -0.0690225, 0.149042, -0.0320478, 0.167108, -0.201205, -0.495472, 0.174331, 0.148259, 0.107184, -0.00822819, -0.175852, 0.420426, -0.103282, 0.577662, -0.279507, 0.198757, 0.00813799, -0.0746394, -0.323927, -0.0541709, 0.0377579, 0.148503, -0.0972664, 0.293778, -0.178118, -0.457986, 0.262395, 0.114771, 0.211869, 0.523544, 0.328644, 0.0730657, -0.0841727, -0.141573, 0.269765, 0.171596, -0.0902558, 0.207255, -0.0452111, -0.193456, 0.139608, 0.0709378, 0.326396, 0.275202, 0.0125776, 0.0605601, 0.599467, -0.235163, -0.686127, 0.248703, -0.077702, -0.0931771, -0.0708768, 0.258991, -0.00523931, -0.190515, -0.161387, 0.152596, -0.318168, -0.145076, -0.260379, -0.290464, 0.326386, -0.0500996, 0.229065, -0.0971941, 0.113037, -0.011229, 0.382611, 0.392269, -0.119125, -0.313448, 0.548679, -0.137357, 0.122448, -0.0878303, 0.0948528, 0.0700195, -0.0793866, -0.312669, -0.299395, 0.601598, -0.127609, -0.165087, -0.331466, -0.0178427, -0.447607, 0.109534, -0.0893761, -0.0559523, 0.0683122, 0.0662918, -0.201729, -0.278094, -0.290525, 0.263188, -0.310866, 3
0.130674, 0.312268, -0.173905, -0.197866, -0.17947, 0.0898127, 0.195487, -0.251824, -0.520528, 0.150798, 0.360949, 0.246558, -0.0700706, 0.0438206, 0.246597, 0.0142454, 0.478625, 0.0173819, -0.200159, 0.101072, 0.256802, -0.164834, 0.123829, -0.0838073, 0.00425789, 0.0723491, 0.139706, -0.135052, -0.24099, 0.0776741, -0.0629725, 0.215068, 0.435876, 0.236839, 0.0694187, -0.134378, -0.0384347, 0.255393, -0.109589, 0.0245127, -0.0425652, -0.453156, -0.460074, -0.143955, -0.0844547, 0.317714, 0.220365, -0.016818, -0.100293, 0.307096, -0.0592878, -0.417571, 0.370882, -0.0726693, -0.332764, -0.0406097, -0.226996, 0.14195, -0.0492478, -0.0462198, -0.10156, -0.380701, 0.16197, -0.125877, -0.216541, 0.332291, 0.157891, 0.183401, 0.0752154, 0.0126528, 0.259672, 0.389479, 0.118419, 0.052954, -0.0830737, 0.106694, -0.0750156, 0.0194385, -0.133813, 0.161226, 0.216743, -0.0496251, -0.225948, -0.111493, 0.258266, -0.0581309, 0.0425828, -0.356583, 0.11054, -0.302983, 0.136069, -0.235595, 0.128992, -0.0458352, 0.316243, 0.274119, -0.245514, -0.0870919, 0.144521, -0.356901, 3
-0.234071, 0.156441, 0.0786087, -0.209638, -0.150166, 0.0758964, 0.0483365, -0.336621, -0.406139, 0.196459, 0.0974808, 0.0905855, -0.0711394, -0.068363, 0.0882282, -0.225173, 0.394856, -0.0667618, 0.283469, -0.0896697, 0.0177598, -0.276209, 0.265659, 0.0371361, 0.10779, -0.141211, 0.334578, -0.0868441, -0.302245, 0.0300444, 0.219842, 0.093325, 0.410626, 0.204276, 0.0935377, 0.0532763, 0.058868, 0.0674791, 0.143148, -0.291349, 0.0356543, -0.299269, -0.0255264, -0.082752, -0.0838088, 0.484749, 0.145569, -0.0171082, -0.142534, 0.327452, -0.264282, -0.522554, 0.368603, -0.266076, -0.419959, 0.061903, -0.0746103, 0.150318, -0.0370653, -0.0872773, -0.018454, -0.24554, 0.227299, -0.0528908, -0.0637576, 0.438435, -0.0505081, 0.324389, 0.187805, 0.0928719, 0.0131122, 0.200361, 0.0889526, 0.0511815, -0.227556, 0.303267, -0.297195, -0.220944, -0.324847, -0.0258244, 0.148302, 0.0270772, -0.139965, -0.348608, 0.42576, -0.165149, 0.0844884, -0.21143, -0.252788, -0.6835, -0.151829, -0.0536464, 0.20351, -0.0435276, 0.271481, 0.0676105, -0.380914, -0.0654036, 0.0980823, -0.0740666, 3
0.0253559, -0.0233923, -0.365237, -0.244318, -0.0534783, -0.172921, -0.0347376, 0.14706, -0.354651, -0.0545822, 0.172735, 0.311105, -0.00679963, -0.32394, 0.118023, -0.245554, 0.292757, -0.316264, 0.338133, 0.238993, 0.144896, -0.137752, 0.107048, -0.173246, -0.084329, 0.0710462, 0.228983, 0.265687, 0.0272837, 0.0713443, 0.156402, 0.28486, 0.145006, 0.0357815, 0.134058, 0.123345, -0.409201, 0.308262, -0.373846, -0.154482, 0.176881, -0.41057, -0.318635, -0.0890567, 0.0851212, -0.152495, 0.136214, -0.125541, -0.194045, -0.0995545, -0.309036, -0.207107, 0.212649, -0.0367825, -0.110801, -0.228326, -0.109655, -0.107309, 0.0724473, -0.0162771, 0.172687, -0.104576, 0.0214871, -0.346753, -0.0316521, 0.222411, -0.23274, 0.298497, -0.108303, 0.0533039, 0.280168, 0.449767, 0.0993213, -0.100131, -0.260408, 0.218801, 0.113934, -0.0508026, 0.409905, 0.214325, 0.27366, 0.0525592, -0.166338, -0.290243, -0.0714255, -0.00616703, 0.200692, -0.190909, 0.0462684, -0.0326856, -0.00206117, -0.499588, 0.23145, -0.0813132, 0.0925615, 0.307054, -0.0503014, -0.39784, 0.316833, -0.191549, 3
-0.0222808, 0.0811851, -0.520688, -0.335086, 0.152568, -0.116804, 0.0525194, 0.238446, -0.54826, 0.0373271, 0.0125746, -0.0898091, -0.192328, 7.49195e-05, 0.313161, -0.0178564, 0.524833, -0.0761102, 0.141215, 0.457431, 0.184807, -0.0369212, 0.212147, -0.0980428, -0.254933, 0.0570559, -0.101816, -0.0830799, -0.171528, 0.353858, -0.00363518, 0.0908715, 0.456916, 0.165783, 0.052404, -0.183913, -0.314435, 0.265558, -0.298105, 0.025726, -0.0442638, -0.00473372, -0.162589, 0.0767846, 0.0864405, -0.237416, 0.306994, -0.00743812, 0.05537, -0.1371, 0.195096, -0.0162293, 0.218405, -0.0119886, -0.0493088, -0.0304471, -0.140977, -0.438716, 0.141559, 0.0244626, 0.0373626, 0.0610054, 0.0393171, -0.128167, -0.284906, 0.215814, -0.281607, 0.364682, -0.0466572, 0.0227009, 0.0526652, 0.163918, 0.249809, 0.0463824, 0.0493503, 0.242038, 0.132194, 0.3401, 0.216918, 0.245715, 0.0537103, -0.0307354, -0.0739511, -0.218312, 0.104037, 0.0220579, 0.373813, -0.0797962, 0.247351, -0.168646, 0.0435377, -0.240379, 0.00162621, 0.188663, -0.17192, -0.0418176, -0.110621, -0.218389, -0.0390144, -0.316581, 3
-0.164848, 0.0832524, 0.150094, -0.16467, -0.101846, -0.00799009, -0.0842626, -0.212074, -0.201191, 0.323184, -0.0939248, -0.0435308, -0.0759643, -0.303557, -0.0811818, -0.300601, 0.25361, -0.249596, 0.457311, -0.0278363, -0.248894, -0.268241, 0.250986, 0.0602795, 0.145064, -0.0216557, 0.279924, 0.0681116, -0.206992, -0.0334251, 0.26862, 0.14943, 0.218124, 0.400163, 0.143835, 0.0847121, -0.241866, 0.0122081, 0.0373878, -0.299073, 0.0913808, -0.361166, -0.120013, 0.0325149, -0.0019855, 0.46026, 0.203999, 0.219232, -0.269817, 0.396873, -0.615501, -0.498589, 0.379622, -0.295053, -0.235945, -0.0764864, 0.0257177, 0.369054, -0.0883644, -0.212159, 0.301814, -0.251002, 0.133584, -0.121645, -0.0721209, 0.410629, -0.148495, 0.421709, 0.153415, 0.052449, -0.0926629, 0.267947, 0.0154921, 0.0280809, -0.335011, 0.466374, 0.0879617, -0.358965, -0.201397, -0.130067, 0.0411049, 0.147465, -0.272693, -0.416376, 0.324023, -0.0427123, -0.133937, -0.306984, -0.317241, -0.460793, -0.0994378, -0.160636, -0.0120945, -0.0511369, 0.172182, -0.0245656, -0.257645, -0.209027, 0.302861, 0.111801, 3
0.0617598, 0.28644, -0.302446, -0.382472, -0.192343, -0.0526265, 0.199315, -0.367076, -0.743791, 0.160874, 0.215463, 0.453758, 0.02732, -0.341569, 0.138755, -0.508178, 0.531479, -0.0140091, 0.143517, 0.213692, 0.012663, -0.180344, 0.274138, -0.149983, 0.0826106, 0.0710048, 0.531368, 0.0156086, -0.614487, 0.100822, 0.18426, 0.42285, 0.367131, 0.0594917, 0.397812, -0.0144455, 0.0677793, 0.276734, -0.240286, -0.0870744, 0.152381, -0.574168, -0.366144, -0.258959, -0.220586, 0.566899, 0.286875, 0.126731, -0.396583, 0.317049, -0.403137, -0.438891, 0.491385, -0.165751, -0.606968, 0.0252104, -0.253139, 0.202924, -0.248014, 0.110532, 0.141418, -0.150403, 0.273041, -0.123727, -0.145575, 0.437203, 0.0624844, 0.00326597, 0.00554347, -0.0556517, 0.187295, 0.453347, 0.193389, 0.0197482, -0.279463, 0.194848, 0.100558, -0.157861, -0.0777155, 0.0152389, 0.152174, 0.10365, -0.224081, -0.310017, 0.123196, -0.236096, 0.308979, -0.392073, -0.275021, -0.352115, 0.016869, -0.135736, 0.102588, -0.107451, 0.550399, 0.2234, -0.017232, -0.233706, 0.119445, -0.183042, 3
0.15737, 0.18066, -0.414396, -0.519378, -0.179646, 0.0337222, 0.150596, -0.227813, -0.530533, 0.0603339, 0.106614, -0.10254, -0.146937, -0.253812, -0.154946, -0.225087, 0.256286, -0.0323058, 0.481744, 0.174725, 0.291342, -0.0934709, 0.0845247, -0.194335, 0.0121699, 0.178087, 0.174703, -0.0546988, -0.0840228, 0.0574286, 0.0440014, -0.0122326, 0.357259, 0.425664, 0.177588, -0.127073, -0.292842, 0.393054, -0.298892, 0.0277794, -0.238234, -0.655688, -0.445837, -0.242539, -0.0303171, 0.338457, 0.392944, -0.0882701, -0.29905, 0.125363, -0.285012, -0.278713, 0.301729, -0.47196, -0.435654, -0.149453, -0.353813, -0.00814564, -0.0590148, 0.184392, -0.0150046, -0.220356, 0.393577, 0.229477, -0.255273, 0.45646, -0.0180193, 0.0998398, -6.5282e-05, -0.0416895, 0.324077, 0.489143, 0.241309, 0.176418, -0.0872298, 0.191118, -0.285787, -0.26686, 0.185135, 0.264618, 0.158763, -0.158158, -0.192873, -0.227278, -0.250075, 0.033484, 0.318922, -0.129037, -0.100464, -0.380141, -0.0720138, -0.391291, 0.121717, 0.101979, 0.460049, 0.010557, -0.374431, -0.226615, 0.308896, -0.0619523, 3
-0.0108649, 0.410446, -0.0167307, -0.128532, -0.160665, 0.192373, 0.0608287, -0.303469, -0.588454, 0.289444, 0.223462, 0.300274, -0.10142, -0.11278, 0.203664, -0.13493, 0.844254, 0.0838393, -0.0364643, 0.320444, -0.0093599, -0.320644, 0.326432, 0.00468439, 0.0460996, -0.0118218, 0.0901001, -0.114781, -0.731291, -0.0242825, -0.142291, 0.313053, 0.548051, -0.0727958, 0.513546, 0.10825, -0.0738515, 0.0632742, 0.0479005, -0.072387, 0.0993262, -0.243371, -0.0346373, 0.100216, -0.153156, 0.316398, 0.321722, 0.35693, -0.131914, 0.393013, -0.366384, -0.487961, 0.423688, -0.197876, -0.201934, 0.235316, -0.117048, 0.226607, -0.192567, -0.286696, 0.223689, -0.0698771, 0.00179788, -0.221327, -0.248108, 0.617768, -0.101343, 0.212836, 0.21762, 0.263372, 0.0199781, 0.28025, 0.0308398, 0.0726826, -0.390331, 0.256408, 0.0316235, 0.200483, -0.255717, -0.111256, 0.119854, -0.0292031, -0.335935, -0.266209, 0.585681, -0.30468, -0.0325944, -0.30567, -0.273854, -0.413477, -0.0626432, 0.0361669, 0.271837, 0.0597902, 0.360022, -0.0771171, -0.0852653, -0.024728, 0.131745, -0.0998821, 3
-0.296947, 0.331358, 0.303682, -0.058338, -0.268596, -0.0355983, -0.121315, -0.281007, -0.129375, 0.42495, -0.234789, -0.0384803, -0.155579, -0.237208, -0.247254, -0.228563, 0.383494, -0.378158, 0.549893, 0.288877, -0.196165, -0.295341, 0.179495, 0.195878, 0.284445, -0.00458952, 0.336919, 0.0642293, -0.426111, 0.0179432, 0.0255758, 0.388351, 0.523857, 0.404087, 0.312057, 0.187784, -0.271955, -0.0934776, 0.105468, -0.253408, 0.119234, -0.377382, -0.100565, 0.331484, 0.0694066, 0.37244, 0.133185, 0.333817, -0.0652372, 0.390501, -0.717866, -0.543972, 0.551866, -0.404844, -0.0142571, -0.0225834, 0.19005, 0.577255, -0.23643, -0.139192, 0.513488, -0.205732, -0.0723772, -0.144738, -0.217515, 0.518485, -0.210883, 0.373178, -0.0132157, 0.175652, -0.0562411, 0.429232, -0.109397, -0.0284912, -0.413989, 0.66389, 0.151721, -0.0770274, -0.17316, -0.359127, 0.35842, 0.105364, -0.464329, -0.555112, 0.617228, 0.00752033, -0.332811, -0.228833, -0.521646, -0.544451, -0.0772673, -0.209624, 0.105619, -0.00285489, 0.219057, -0.191484, -0.192486, -0.27069, 0.429964, 0.246689, 3
-0.0835861, 0.302257, -0.0802311, -0.249783, -0.124145, 0.167746, -0.0283784, -0.362684, -0.564389, 0.340247, 0.0323883, 0.319817, -0.167993, -0.337891, 0.316707, -0.198393, 0.844103, -0.195295, 0.493796, 0.193901, 0.00260854, -0.378335, 0.349999, -0.0245372, 0.225661, -0.211742, 0.289963, 0.0832805, -1.023, 0.053299, 0.0690765, 0.5484, 0.429079, 0.00593027, 0.447091, 0.216215, -0.299842, -0.0684075, 0.12134, -0.350155, 0.194591, -0.279318, -0.0578344, 0.14634, -0.0283286, 0.525531, 0.27118, 0.335012, -0.0427767, 0.515126, -0.550477, -0.628339, 0.477409, -0.367061, -0.143663, 0.195586, -0.10053, 0.399671, -0.13431, -0.238721, 0.238618, -0.176339, -0.102061, -0.410176, -0.267013, 0.738203, -0.105947, 0.412395, 0.133523, 0.254426, 0.0431818, 0.518168, 0.184051, 0.027585, -0.460483, 0.496963, 0.174402, -0.0976186, -0.11578, -0.211947, 0.128262, -0.0829099, -0.302185, -0.400463, 0.810815, -0.159022, -0.0666398, -0.230287, -0.225261, -0.591614, -0.11696, 0.02681, 0.142778, -0.0424755, 0.245161, -0.15604, -0.199681, -0.219613, 0.165086, -0.00127919, 3
0.112691, 0.0521823, 0.000254862, -0.195965, -0.169027, 0.125251, 0.322809, -0.190616, -0.654969, 0.193724, 0.532838, -0.0693427, 0.0497099, -0.103252, 0.211554, -0.128685, 0.610705, 0.01245, 0.100599, 0.0850156, 0.282353, -0.112619, 0.281953, 0.0882538, 0.149678, -0.0847263, 0.15378, -0.226323, -0.272647, -0.099534, -0.132438, 0.0463574, 0.518081, 0.054331, -0.110928, -0.422839, 0.00351611, -0.00663493, 0.0260747, 0.147268, -0.117377, -0.129551, 0.0270944, -0.20442, -0.391742, 0.405869, 0.503552, -0.569396, -0.0406702, 0.542316, -0.128483, -0.656428, 0.47455, 0.0970737, -0.433185, 0.129069, 0.0644205, -0.10276, -0.089199, -0.0626155, -0.0186633, -0.35543, 0.218971, -0.238386, -0.288173, 0.381108, -0.253892, -0.23861, 0.284434, -0.0892176, 0.0825368, 0.287075, 0.145704, 0.0217891, -0.29804, 0.00714963, -0.283258, 0.195776, -0.201648, 0.3549, 0.0677763, -0.400154, -0.144684, -0.145526, 0.413811, -0.0873452, 0.0215088, -0.204328, -0.242875, -0.315486, 0.129632, -0.16681, 0.272826, 0.0114695, 0.397707, 0.106866, -0.689713, -0.362215, 0.236773, -0.239479, 3
-0.241398, 0.125844, 0.482378, -0.0626192, -0.591053, 0.0114872, -0.0338397, -0.844842, 0.0194697, -0.183626, 0.0928435, -0.3893, 0.275661, -0.633662, -0.851332, 0.216203, -0.0722156, -0.321045, 0.752949, -0.0783997, 0.330875, 0.057902, -0.0299973, -0.159598, 0.312568, -0.188917, 0.602253, -0.257369, -0.137126, 0.270782, 0.660857, -0.236533, -0.0601807, 0.860082, -0.117041, -0.222287, 0.31613, 0.646053, 0.164264, -0.297109, -0.291234, -0.0630433, -0.311206, 0.149381, 0.472951, 0.345433, 0.360292, -0.329295, -0.019778, 0.438392, 0.196448, -0.971919, 0.572422, -0.577149, -0.033885, -0.182072, -0.539621, 0.753747, -0.970831, 0.759338, -0.367426, 0.22488, 0.274318, 0.788786, 0.0145131, -0.190626, 0.680624, -0.753368, -0.596425, -0.00986747, -0.220895, 0.225851, 0.0203688, 0.469421, -0.237915, 0.651261, -0.64706, -0.41568, -0.472786, -0.479187, 0.291007, -0.0990609, -0.139406, 0.215877, -0.174216, 0.534163, -0.374506, 0.0587113, -0.0350573, -1.0679, -0.0763468, 0.111232, -0.0723127, -0.40668, 0.44676, -0.496607, -0.685869, -0.561844, 0.569331, -0.274882, 3
0.0790523, 0.0665643, -0.261853, -0.634353, 0.0826509, -0.173598, -0.048191, 0.048851, -0.35016, 0.0320847, -0.288077, -0.241072, -0.0224892, -0.202826, -0.0492713, -0.405217, -0.418873, 0.061468, 0.422755, -0.03171, 0.0226335, 0.0523776, 0.371878, -0.124651, -0.0623251, 0.144795, 0.100398, -0.0776752, 0.338893, -0.048557, 0.231977, -0.108032, 0.0963338, 0.564138, 0.1401, -0.0132113, 0.0474939, 0.0949243, -0.596826, 0.0312489, -0.0432511, -0.35688, -0.327984, -0.497413, -0.2492, 0.457075, 0.107924, -0.122804, -0.244122, -0.151899, -0.325705, 0.0183493, 0.225157, -0.429952, -0.640089, -0.249135, -0.194261, -0.0192931, 0.265467, 0.216763, -0.116954, -0.254324, 0.557512, 0.273557, 0.0984786, 0.416282, -0.289706, 0.372792, 0.202447, -0.197534, -0.105474, 0.147642, 0.199475, 0.221406, 0.144797, 0.200591, -0.083953, -0.583201, 0.300624, 0.18017, 0.194894, 0.18731, -0.00497823, -0.125169, -0.42019, 0.124193, 0.560908, -0.0518149, -0.00460485, -0.288116, 0.119811, -0.26755, 0.00498216, -0.00855078, 0.36884, 0.178184, -0.388089, 0.0555024, 0.117075, 0.448735, 3
